loss,deltaweight,ratespercentile,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1314315157307331,0.15791864519969434,390.0,False,1,ccbf1_00000,2025-11-12_13-45-28,1762955128,868.7588212490082,868.7588212490082,11101,DESKTOP-K3CIPDD,172.23.6.106,868.7588212490082,1
0.009627327360894555,0.192093906054466,300.0,False,2,ccbf1_00000,2025-11-12_14-01-05,1762956065,936.9131848812103,1805.6720061302185,11101,DESKTOP-K3CIPDD,172.23.6.106,1805.6720061302185,2
0.013988206975555325,0.12658534521869064,340.0,False,3,ccbf1_00000,2025-11-12_14-16-31,1762956991,926.3907284736633,2732.062734603882,11101,DESKTOP-K3CIPDD,172.23.6.106,2732.062734603882,3
0.023944309589460255,0.0985479798135152,350.0,False,4,ccbf1_00000,2025-11-12_14-31-59,1762957919,928.0951097011566,3660.1578443050385,11101,DESKTOP-K3CIPDD,172.23.6.106,3660.1578443050385,4
0.03521782651192303,0.07897031312143554,350.0,False,5,ccbf1_00000,2025-11-12_14-47-46,1762958866,946.8172516822815,4606.97509598732,11101,DESKTOP-K3CIPDD,172.23.6.106,4606.97509598732,5
0.03344635749156429,0.07246082033453057,380.0,True,6,ccbf1_00000,2025-11-12_15-00-45,1762959645,778.6426954269409,5385.617791414261,11101,DESKTOP-K3CIPDD,172.23.6.106,5385.617791414261,6
