loss,deltaweight,ratespercentile,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17931940160931167,0.0910833861825174,90.0,False,1,c0b21_00010,2025-11-11_10-53-12,1762858392,789.4452149868011,789.4452149868011,9834,DESKTOP-K3CIPDD,172.23.6.106,789.4452149868011,1
0.13137260314298269,0.09533624577954355,140.0,False,2,c0b21_00010,2025-11-11_11-06-21,1762859181,788.7799043655396,1578.2251193523407,9834,DESKTOP-K3CIPDD,172.23.6.106,1578.2251193523407,2
0.09335553119279687,0.08823378347344876,170.0,False,3,c0b21_00010,2025-11-11_11-20-07,1762860007,826.6189632415771,2404.844082593918,9834,DESKTOP-K3CIPDD,172.23.6.106,2404.844082593918,3
0.06879078119666626,0.07878924155746048,170.0,False,4,c0b21_00010,2025-11-11_11-33-57,1762860837,829.6542932987213,3234.498375892639,9834,DESKTOP-K3CIPDD,172.23.6.106,3234.498375892639,4
0.0654290895096236,0.06978355912003427,170.0,False,5,c0b21_00010,2025-11-11_11-47-57,1762861677,839.6402678489685,4074.1386437416077,9834,DESKTOP-K3CIPDD,172.23.6.106,4074.1386437416077,5
0.06740211138368923,0.0642000116351427,180.0,True,6,c0b21_00010,2025-11-11_12-01-35,1762862495,818.3121485710144,4892.450792312622,9834,DESKTOP-K3CIPDD,172.23.6.106,4892.450792312622,6
