loss,deltaweight,ratespercentile,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4527250935849229,0.07077936496050186,70.0,False,1,1fdbf_00015,2023-10-18_19-38-36,1697657916,5399.215798854828,5399.215798854828,5331,ip-172-31-14-193,172.31.14.193,5399.215798854828,1
0.3408607477369198,0.07705452640949471,110.0,False,2,1fdbf_00015,2023-10-18_21-07-49,1697663269,5353.299668073654,10752.515466928482,5331,ip-172-31-14-193,172.31.14.193,10752.515466928482,2
0.2769046289576167,0.0763903547196846,150.0,False,3,1fdbf_00015,2023-10-18_22-38-05,1697668685,5415.733863353729,16168.249330282211,5331,ip-172-31-14-193,172.31.14.193,16168.249330282211,3
0.24953514322847065,0.06918242672979555,170.0,False,4,1fdbf_00015,2023-10-19_00-09-05,1697674145,5460.230401277542,21628.479731559753,5331,ip-172-31-14-193,172.31.14.193,21628.479731559753,4
0.23855062085502243,0.06162672679552225,180.0,False,5,1fdbf_00015,2023-10-19_01-41-26,1697679686,5541.094447135925,27169.57417869568,5331,ip-172-31-14-193,172.31.14.193,27169.57417869568,5
0.23566582613566214,0.055274848073177625,180.0,True,6,1fdbf_00015,2023-10-19_03-07-35,1697684855,5169.219300746918,32338.793479442596,5331,ip-172-31-14-193,172.31.14.193,32338.793479442596,6
